,UserID,Balance,CurrentSkin,RoomID,Pass
1558,73d9979d,1540,1,,:6E$u(|PoP
1559,73eeccfb,-500,1,,E^v?:lVwc~\
1560,73fe455e,-500,1,,UxN)t|C}fA`-:
1561,741085c8,-500,1,,D)FN^Ah4D
1562,741872da,1000,4,,kR~EtTALl
1563,74915592,1000,1,,izjoCadNPN
1564,74960c51,-500,1,,:nErlN]n
1565,749d3625,560,4,,"""itggT{}RoOz"
1566,749e976d,1755,4,,2$h1$;oSg]
1567,74c84b7c,-500,2,,mH_1*ywOnfx1Dm
1568,74e28217,-500,3,,K~u-iw=x
1569,74ebc34e,475,1,,Y<6;p;.r]*`|
1570,74f6e595,272,4,,r>%eXf5i
1571,74fc9a34,-500,1,,2+Ir{$qT&Equg
1572,75082a51,600,1,,"|qpz,1$1LZ^"
1573,75211552,-500,2,,`vnczA19*
1574,75326455,-500,3,,~JT.Hyr`[@-
1575,75366ab9,-500,1,,|Oevj0@uwUOt
1576,75384b40,-500,3,,xl*5G$1S/fB:e'
1577,753b4ce4,-500,1,,n|Rd?3_\xU)B
1578,753d1edc,480,1,,J/bbYZM)E:]jk
1579,753e6303,-500,1,,^;iYWldI
1580,756930d6,1000,1,,"rX""J9H-f_9"
1581,75742fb5,-500,2,,0&bh_]T'
1582,75976cb8,285,1,,"b""]925kX&8"
1583,759c0061,1000,3,,6-pY3Z5!8s$v
1584,75ba7dbe,-150,1,,yzgvR7@g
1585,75c58191,1580,1,,?hm][+E!@*
1586,75c9d797,1000,1,,LJJw!Sun`RG
1587,75d5aab4,-500,1,,$P'67Z2xYzy8(M
1588,75d5c532,-500,2,,p^irR~WIB
1589,75f1213d,1000,1,,5927I.zB['
1590,761aa3db,-500,3,,yYyRj+=Ra-@mNB
1591,761e13ec,-500,1,,=9C~EbP[L((m
1592,7647601f,-215,1,,/cR!sZpGz4h
1593,7650a3e9,580,1,,^vT%90K<J
1594,7665fa69,745,1,,G2aQ'}v5oZp
1595,76ade46c,1000,1,,yFG~464qHqD=mn
1596,76b51c6c,1000,4,,4iKmx5o\~.Qq
1597,76bbd6ef,-500,4,,iVl}cl443
1598,76e7afbe,-500,1,,0>3>6F{9A^n
1599,77107e13,-500,3,,B~f+;vl;+0
1600,7762b90b,-500,1,,C_bS+41c~C
1601,7763452f,175,1,,"Q""M`f#9BO_Y+"
1602,7764313d,-20,3,,"f(G,=!XJy/"
1603,776b8cad,-1000,1,,1.h}lT{Om-%
1604,777b537e,-120,1,,"pi-e$:,O?3hdh-"
1605,7791076d,-500,2,,"H?.~.;?&'NE:w,"
1606,7798b176,-500,4,,T-;M(S14Am9
1607,77a1a5fe,-500,1,,"P/4,;3Kp%<^o7"
1608,77a5f8af,-500,1,,>4Y6L5GZvlp
1609,77c1e968,-500,1,,4#7?5Nis_r-d
1610,77c3c556,-500,4,,?Z`$~Y7I~
1611,77d0ee05,-500,3,,./&^CD96`!s);'
1612,77d196c2,1000,1,,lT?y'EKk%g
1613,77d4df5c,-500,1,,M`tMt~pF`2C
1614,77dbaefc,-15,2,,r)Qnpbe42
1615,78179e22,510,1,,:K2@C'EEzfTs
1616,7826ef65,480,1,,f;gJ|*1?xpc\c'
1617,78284775,-500,1,,vB}s@#bSf_2
1618,783c6567,1000,3,,"NH?0O!dn5>y"""
1619,784a2090,1000,2,,&ZD$Z=\[39%
1620,787b4800,500,1,,"}n""g@z1UZ|"
1621,789905d4,1000,4,,gkp5X[9yl*^x:
1622,78b55d1f,1000,1,,Hy-R|VSE
1623,78d09634,-500,2,,XX`.U23DW
1624,78ee0103,-500,1,,$%S+E\=/
1625,791af35b,445,1,,"}#,?*AX\[E2"
1626,7924fdab,-500,1,,y<Q52XU*?m_E7V
1627,7939c2d8,-500,1,,v<4qD%:^
1628,79794a78,1000,1,,':>EVnDyl0R
1629,797efa23,-500,1,,Fy(54u3yt
1630,798e0f33,5,1,,+L?:93wv-w#
1631,799a62c1,-500,1,,Fk'|35r2u~o
1632,799aa407,-500,1,,IA<dgXuL8{}V
1633,79c8b84d,-500,1,,oZPBf%6u&4^5-
1634,79daa9fe,1000,1,,1ZTP%:+m/D
1635,79df6457,-500,1,,\j*O;dz_
1636,79eee8db,1000,1,,mBhzDS281]
1637,79f4ecc3,-500,4,,S;{!PxuN~JF
1638,7a343ba9,125,1,,"P6L!4""e-Q-"
1639,7a6d4ce2,1000,1,,QYeaJ1*{
1640,7a8b0a1d,-500,3,,[6BlC7r(ht
1641,7aa0e682,-500,1,,SCFY!hkm;J<@mC
1642,7aa9ace2,525,1,,+-{(LI8v
1643,7ab3a967,-90,2,,\9D&X]VEX~(9k
1644,7ac9a0cb,325,2,,"Ef\'0ih-""jUZc"
1645,7ad38aca,-500,1,,bzez\5<HxxO|
1646,7ade5458,-500,1,,cdZ6}^1'GiW&V
1647,7ade6c70,-500,1,,ScB/D\7bt
1648,7b0467ee,520,1,,a~|bwEGl
1649,7b0546e6,-500,3,,"iXUr2mZ,cz<"
1650,7b06be71,-500,1,,"vPe""b4'VabL"
1651,7b26dd26,-500,1,,"C""@iA@wfEDP"
1652,7b3a2f98,-500,1,,"5ax]z8F[,*frAO"
1653,7b42e559,40,1,,#iR;sh3n0wEo2P
1654,7b495989,-500,1,,ajTT}c~\ey?IlL
1655,7b4bad62,-500,1,,5L:oL&6''
1656,7b5088e4,500,4,,3%KGO4NR@
1657,7b6f2255,580,1,,_VSYRz+=9>2+
1658,7b8a1630,1000,1,,kz{z~nC:i
1659,7baba1c2,1000,1,,xR_ssFHi[G'Q.<
1660,7bb34df1,500,1,,X#0xWqO[Dd})K3
1661,7bc3ea29,-500,1,,dZ8;]nXMm
1662,7bceb5c7,1000,1,,]8IGssCE~
1663,7bdd9402,-500,1,,?DYYVy=gz
1664,7c0d3cd2,715,1,,~aP*Q'gmh;zUeg
1665,7c0dbfd6,1000,2,,JZX*Ea'U{?}
1666,7c2b6485,0,1,,/X@_]db^}
1667,7c3aba50,495,4,,B0AjQGXNk-ay9u
1668,7c45967c,-500,1,,"`(jn"";#Ed^^"
1669,7c48f69f,505,1,,"dm,g,B_Q6v~77t"
1670,7c72bc72,910,1,,"NG:""fPRDo"
1671,7c8ccc44,-500,1,,{[sS&~Qp
1672,7c9c77ef,-500,3,,7p0Zc]U[
1673,7c9f8d62,710,1,,"m,Glg=}>"
1674,7cb2900a,-250,1,,8E$Zw\QQ
1675,7cb7000d,-20,3,,"N,wZ3=YW"
1676,7cf2591e,-500,4,,Es=8<bV%|hY`j
1677,7cfce782,1000,3,,xK9S^g1iORWgq
1678,7d16a9cf,-500,1,,atQ'zTYHW
1679,7d1a4623,-500,3,,"d?cd1LM$jLqc+"""
1680,7d1d73f2,-500,1,,"}/)D""co""./eDT"
1681,7d1f8998,-500,1,,"'(uT&}""[fKi*dx"
1682,7d28ee2e,-500,1,,"B(a,]9Tw"
1683,7d5d9f41,970,1,,-KR8opvE^pZv
1684,7d6785a1,-1000,4,,Ew_es=OtAI
1685,7d7f41f4,-500,1,,]A3owt)l1
1686,7d8ea289,-20,1,,H+7LLgcrA(
1687,7db18fe6,500,1,,"c|cW(#,sCD"
1688,7db38f38,1000,3,,nq`WN6UM53
1689,7df80906,500,3,,|tXCljPa/W-7|C
1690,7e171c39,1000,2,,TY]i{e(|kH
1691,7e2b3b70,-500,1,,9[Z8CdO0BF
1692,7e36480a,-500,3,,3#'{pV5yRV/H
1693,7e3fd356,310,1,,K2w]f\BFHBY
1694,7e4444fe,523,1,,S&${:?EhyFeE$\
1695,7e5c5790,-500,1,,16!AM{qY\N5
1696,7e666e4e,-500,4,,3T!7Klsn
1697,7e680352,460,1,,((1N$fDd
1698,7e7345da,0,1,,"O,@m%?,i"
1699,7e96e68b,-500,1,,"_3RClWn,K"
1700,7eade4ee,-500,3,,5OL3xs!.K
1701,7ec1f870,-500,1,,AX*8mA@^Ca
1702,7eca2c8d,1000,3,,"s:,F?gv}"
1703,7ef84f88,500,1,,"w2^"":wy<:"
1704,7f01313f,1000,3,,}iJM'3yt
1705,7f03f563,-500,3,,"@k7eVP\i[yxPy"""
1706,7f09836e,-500,0,,7v+8;]yftm
1707,7f51a60b,-500,1,,eD[|2Ph##cfa
1708,7f62dcd9,-500,1,,d^**Uh7n5u
1709,7f6520bc,640,1,,",:rLhvdw])M^JA"
1710,7f70adb2,-220,1,,&s+jqrFj
1711,7f783b9f,-500,1,,'pQGw3<[
1712,7f7a3854,-500,1,,[z}aW5\!:eN'#
1713,7fa6838b,-10,1,,2Wggr6)4B
1714,7fe01549,1000,1,,jH{+aCn]4EZz
1715,7feae264,-500,1,,zvie~8|$(=
1716,7ff7df56,-500,1,,$}Dm4wjx.8*0
1717,7ff8712a,40,1,,"htZ%K8Sl.,BIX9"
1718,802e84fb,-500,4,,"fP'j""RQ:-rSZ1W"
1719,803aaf41,-500,1,,dZ:ollvywrO(Nb
1720,80590de4,255,2,,zuQe|#)X%Y6rG
1721,806cd92a,-500,3,,COts4l%@%
1722,8084ade4,1000,1,,@K<@NQ*@
1723,810383d1,-500,1,,.2y6i[(hpnYO
1724,8122be12,-500,1,,61|DHv9H:!<
1725,812342b0,-500,4,,"|&T4pj.V("""
1726,814f4e49,395,2,,@Bo)m.xp
1727,81713517,-500,1,,w_Dh*emfB4Za
1728,8172a521,-500,1,,PHJ:m\p`XX3[3
1729,8178dccc,-500,4,,dcN=BBRH9NfFX-
1730,81835ca8,-500,1,,;{Be}Fua'Ul5VN
1731,81842545,-500,1,,"jY^.%?""x^E"
1732,81a22a05,-500,1,,%+Xig?&hH^$pP:
1733,81bc29ab,-500,2,,)}Ry(C2;
1734,81caef4d,-500,1,,~mwU|LHUW&t
1735,81d60f34,-500,1,,H&xE5n0c|
1736,81eef4d1,10,1,,bDdMS*oHkIR
1737,81f8c034,1000,1,,x.QB&ht??{;/
1738,81fac800,-500,1,,|t9N8U]YDK3
1739,82900ae9,-500,4,,M?uU+o(]n!mJBA
1740,829660a3,-50,2,,Xwr}8(1Xr<*A
1741,82b57051,110,1,,*Jl>tULuG^fMg^
1742,82c716c9,-500,2,,ViT^1KEv
1743,82e068e7,-500,1,,'0>;$a\jST
1744,82f56c88,140,1,,v.mcjx&G;;G#72
1745,82fd3aa4,-500,3,,NB@U=]F5
1746,8302519b,1000,1,,RZ8E2t_h^[>g
1747,830bcd82,815,1,,!7l'qzY}bfQ
1748,830fd637,-500,4,,-PKOE8^.UlW3&~
1749,83106bb7,-500,1,,'K)0%7'1
1750,8350baaa,-500,1,,+2)sITNFMGp
1751,83580d98,-500,1,,$2.vKO-EmRZ[2#
1752,835bd5da,-500,1,,;C7^q*tB
1753,836ffc6d,-500,1,,1J9'&-a9d5]RI^
1754,837d8fbf,545,3,,O=7SHW4Pe9
1755,8388ada9,1000,1,,^O5M^2ViuBxPv
1756,838ea4e1,560,1,,hunqteG.u4oo]U
1757,83a8a617,-500,2,,vhl/k;[/?+h
1758,83c41b11,145,1,,Gt9yIXw$\
1759,83f41842,-500,2,,_X/Yw}GD9+b9
1760,83fe4c4c,-500,1,,"u0iEV3}y,J"
1761,83feb89f,1000,4,,UC[oHcBRf'xx
1762,841bab23,-500,1,,??4[<IjD/X]qT
1763,84296bc3,1000,1,,72m|:g.lT!$
1764,8436b621,-500,4,,\S>$gpcNA
1765,84378eb1,-510,4,,"TrZuW},^kqd"
1766,8451d49d,410,1,,.8LQs&uI|Kak
1767,845666ee,282,1,,I.WGr^3fV~;\
1768,84809276,-500,4,,[y|;[H|!`
1769,849ab1c2,-500,1,,"\""5J_}wvE"
1770,849d543e,740,3,,"S'cwz]C""XGL`4"
1771,849fc03e,-500,1,,HD<&FuPM
1772,84b1dc79,-50,1,,#($BAb2G
1773,84c411f6,845,1,,d)-R*/rqq#
1774,84c5e8e2,-500,1,,",ML0Da|a"
1775,84de0163,1000,1,,/^fyu_+OaZ'V}
1776,8514f856,41,2,,uk4m:;>?_p'w^
1777,85164a26,-500,1,,^IN)4iAvGYISU!
1778,8522e7e6,-500,2,,)#)TVDyy
1779,8529345c,-500,1,,%L-f2<_MDa
1780,85664405,-500,2,,L15{whut71y
1781,858e387c,-500,1,,*Jr/XNF}
1782,85ad02fe,350,1,,jiYxl`VWO
1783,85b135e5,-500,1,,Kj/IkM(9-l
1784,85b9276c,-500,2,,TR4Z%yThm
1785,85b92b38,0,2,,Xc~T9|vc!kCWH
1786,85d3f04f,-260,1,,"@0|w""g9Z2s6V\"
1787,85e1ae82,1000,1,,*!ft4OSS}2/N
1788,85e86531,500,2,,"T""#l>l[kH"
1789,860b5c5a,-500,1,,<KImWVO-ob#bB
1790,86128052,-500,2,,")&g:""0E]9~j|kd"
1791,861cbbcb,-500,2,,-Y>O9Vk!{{AeYw
1792,863061d9,1000,1,,^|+q>17p
1793,86378a2d,565,1,,T='kZnV\ZPT7/
1794,864a2445,-40,4,,Cx)v;VN;
1795,864b9f73,445,1,,H8HbAqKUdK
1796,866251f8,-500,1,,fy^$:Z?ne
1797,866663fe,-500,1,,63vvJ@E_
1798,866a3389,-500,4,,"M*,Ou7,P~$l"
1799,866d6145,-1000,1,,.?y3?6;5hg&
1800,867a90d9,1000,1,,hNqalq0dzDFH
1801,8683bd6e,-40,1,,Cr=7T`?U}[#a6
1802,869e2a55,185,4,,"P)`??oYo,A""A>Q"
1803,86c0a841,30,1,,1r\*|m%f
1804,86c8f78a,-500,1,,D[8]<tqTx0tP
1805,86c9ef9f,495,1,,Zw|@[V5>4nse
1806,86db842b,1000,1,,"TqCORG`"""
1807,86ec9e63,500,1,,"""m6x~D/B3G"
1808,8712a992,-500,1,,1BYFu.l~o|piP2
1809,871411fa,-500,2,,{:^]J5>KZg
1810,873710ec,-500,3,,!~PdS0LuZ0c%
1811,874df1d7,1000,1,,"7VB""'T+r"
1812,877f86cc,530,1,,.;C4s\-D8}fS_-
1813,8783d038,1000,1,,"""hC<?p@o""{ty(x"
1814,879b37a5,-500,3,,YyxoF}gs
1815,87bbfc8e,470,1,,OUq']i;RR$
1816,87caf6ca,-500,1,,",$<?mRtp9\y{"
1817,87cfae9e,1000,1,,OuPP76XZnzY
1818,87d3a077,560,1,,"U`g,m8G-"
1819,87d4b0f2,-500,4,,BGZcu9c0q
1820,88192868,-500,1,,uwr2f27UFE
1821,882422bf,-500,1,,|w`3:.0%
1822,883f6fba,400,1,,mE\e]VSATK
1823,884d5944,1000,1,,=~vAvsC)VF
1824,8854ff82,-500,3,,tpfkIHWS
1825,886c77a8,-500,1,,OJhoaS:T+ZQ(aX
1826,88b594d3,-20,4,,}R5A-OfVo]~U
1827,88c844cd,-500,1,,"""zZ/<~F@"
1828,88f63fb4,-142,1,,"VK{""_Kn8P3YAO+"
1829,890fcf6a,-500,1,,"J6j""aob%zjc%sx"
1830,891286cc,-500,4,,F9{_2)zAU
1831,891750c4,-500,1,,"""T&v!{Nc"
1832,89340906,-500,1,,O0u[@</UEL\
1833,89346fa1,-500,3,,I)3Ba#h8@7L
1834,893aaacd,170,1,,3H[xybX^9
1835,8951fb92,-500,1,,%dDr~SwV=3)]}
1836,8963c5f7,-1000,1,,"-7*]Ox-wn,4r"
1837,897cc848,1000,1,,WOuEO~#o#
1838,89924c85,-140,1,,KUmo?qPfl1
1839,89b3a6eb,-500,1,,"Mb%c,zMytY`"
1840,89c3ae3b,1000,4,,ISww/<x4.h
1841,89c69802,960,1,,ow{&<VjZAvEM
1842,89f1fcaf,580,3,,2-U(g@%VY5
1843,8a0e781e,300,2,,tV<sjArf
1844,8a0f16a0,1000,1,,<iH+t}x+pl7D<Y
1845,8a2693dc,-500,1,,BjA3bky+/2
1846,8a43ba99,-500,4,,KXp4zgj76
1847,8a68438c,-230,1,,"3dPb"";Z'2"
1848,8a87bfe2,-1000,1,,OwrNh}d[}6
1849,8a8c1f23,1000,4,,|26sExx_gE
1850,8a9c816d,-500,4,,+(L?/Iu_C
1851,8ab6f71a,-500,3,,^i;@B/~D
1852,8abcb91e,-1000,1,,3}FL$!px@S3:
1853,8ac08fe1,-500,1,,wx~vE!Br'zu
1854,8ac9767a,-500,1,,IrsvOHIdu-lfS!
1855,8ad98ee2,-500,2,,zK^IrG:0BcN[l
1856,8afec964,-1000,1,,"@bU""<?Sb"
1857,8b137fa0,-500,1,,rH_spS.?W\$g
1858,8b4eb8d8,-500,1,,"<$RM[K!y*,-Lm"
1859,8b91743d,-500,1,,_aoI@<TO$
1860,8bace32a,-500,4,,"o8#b8-<"""
1861,8bba6be4,-500,2,,hB>]7C'X/S0
1862,8bd01a38,-500,3,,"QR,zTSvm"
1863,8bdeb681,-500,1,,"Oax<""@q#g9PI"
1864,8bf41c22,-500,2,,_d55SU-0J`~XU
1865,8c4303b6,1000,1,,"=2`\""4-0"
1866,8c4387a6,-500,1,,lemp*-njv(
1867,8c45288d,-500,2,,X*fq8bl2zAg
1868,8c50f66b,1000,1,,bu}G*eW^t!3i
1869,8c741ae2,290,2,,O6Xqk$fcXNs
1870,8c8915af,-500,1,,"u<""G{di;Vo)zV\"
1871,8ca82832,-500,2,,ceM$V^&?Bo[u
1872,8cc01d1d,695,1,,"2j""3}Z0-[]aW[K"
1873,8cc2eaa7,470,1,,z1TfXuAgR
1874,8ccc88b1,-250,2,,#$kZ56)U^2lc|.
1875,8cda1d8e,-500,0,,"IC""'62\J"
1876,8cf3aa94,-500,1,,@Fr`iP{*[
1877,8d013120,-500,1,,^QX9#*.^
1878,8d44100e,1000,1,,zZYpUm7T'b0aB;
1879,8d5c59c5,-500,1,,"wkaHJJ"";dA"
1880,8d6f7c8b,-500,3,,njIZFLQ=
1881,8d734a79,500,1,,JTVJzy}eUN84U2
1882,8d8d2eb5,-500,1,,x}AFC6k`}|zF
1883,8d96f086,-500,1,,/dfGU'I!:k
1884,8ded5228,1000,1,,}PyuSdPs*#)Gg
1885,8defef89,-500,1,,-~CK2HFa$s
1886,8e0341ee,590,1,,"-7lP""NK$/Q"
1887,8e145c4e,-500,1,,G39~6b7ZnM
1888,8e25594b,-81,4,,BJj?I`b.~44%*8
1889,8e6e06ac,-500,2,,#1[oU/y[8
1890,8e70bdc0,-90,1,,/t;)rP9]T^1
1891,8e86034b,-1000,1,,snn3CC-F-
1892,8ecf6a47,-500,4,,4p]nC`kh<+5
1893,8eeec71c,275,1,,R%I}&(s#
1894,8f04277e,90,4,,p/q8:5xj\K
1895,8f0b125b,-500,1,,i8P|:%Nm)c9
1896,8f0cdb54,518,1,,0L<`4OcxruONK
1897,8f1a1e5d,-500,3,,>5OIO16QO>@
1898,8f5681d5,-500,1,,O8z*4~b21
1899,8f577be3,-1120,1,,l(dl}ZBHw.lA:
1900,8f5e1c6c,-16,4,,WXUl]WLcwn!k]w
1901,8f6ee872,-500,3,,[E6dNP\:
1902,8f933d30,-500,1,,GuglyNeKaq
1903,8f994e8f,-1000,1,,=L;/hCXO$W
1904,8f9d91fb,710,4,,-6hN]x.R6!?(
1905,8f9e968c,-500,3,,{y2pCln1IW#
1906,8fa39c79,40,1,,`>ixJ#3/f?6Qx
1907,8fb38d4d,-500,1,,P&S=IH@_B
1908,8fc15b99,310,1,,VPy}aNwr'2-;B
1909,8fc4d36c,-500,1,,Vv4'6yVih#34
1910,8fddd969,-500,1,,>]}(q8I?s-
1911,8fe6eb22,-500,1,,hq?~tzoC:qmH
1912,90035368,600,2,,&pKo'x03g~T-PD
1913,900aa28b,-500,1,,C%-HPNu`~]
1914,9021ee22,-500,1,,|fR=]h*NE&fB
1915,9040685e,-500,1,,"tog{>,*IHP$1Oj"
1916,905aa42f,1000,1,,1(}e^0>{J'THf
1917,905c93c4,-500,1,,2oBO*o:12
1918,9079922a,-500,1,,"8U)R'o1+S_""H"
1919,90827fc9,1000,1,,)[?~&7#)SL}Z<
1920,9090977e,500,3,,|6;nKbLYRE_
1921,90918441,-500,1,,"xA]O""6#$NYRa"
1922,90a45a01,500,1,,xOSL_5n(
1923,90d147ff,460,4,,y&SG/D4?)]I'
1924,90e51226,-500,1,,"iww~}Xd""qhDi"
1925,90ee0d6b,1000,1,,C=1OE%o0|~~y
1926,90f4b545,-500,2,,"N>!5-W_O%"";"
1927,910490b7,1000,1,,%%YWxCD--L6Cs
1928,912a3e6c,-500,3,,^`j6;E^YyYvI
1929,91309440,-500,2,,N;m2(Fw-
1930,9152b228,-1000,3,,Z)D^eE82!
1931,915a6363,-500,3,,:f'Bv;K7C([*
1932,9175a960,1000,1,,6y}t;EY?x*
1933,917a6180,260,1,,P#ZO*AGzC
1934,91ade0b5,-500,4,,"(<ZWpUd*?d,"
1935,91b02390,-500,1,,fW[MF>tE0l
1936,91d7dd16,-500,1,,T[!oiPd8>u9yc
1937,91fefa52,-1000,1,,"4HFo""xxr"
1938,920cf99c,1000,1,,zW!l9I+3r
1939,92430dae,-500,1,,z!1Pmm1aGL/s^
1940,9244b549,500,1,,;3+QxE}e
1941,927f29de,105,1,,[c){h!F@`s1
1942,92977a65,-500,1,,m+sX*M<l.Q_<i
1943,929eae8d,1000,1,,-WEGspgy
1944,92d08737,730,1,,"""v&LaL_P"
1945,92dfb3eb,-500,4,,_AmqxXny/#&
1946,92e1220d,-500,1,,(ZE8_xG/&Z`56
1947,92fc6ee5,1000,1,,"c7O5]?#,"
1948,93129bbe,-500,1,,sgx/>>6QO3@)e
1949,931bc051,1060,1,,8K(;ck[ql
1950,932c3221,-500,1,,|_U>K'x~WqO
1951,9334f132,-1000,1,,nTE)P2mzn9+LI
1952,9338d385,556,1,,}@%\nOI5rGidt
1953,93547353,-500,1,,1IVf]Jyq'Rv@!C
1954,93665027,-500,1,,'/Dse(9s@dK
1955,937d8711,560,1,,{P.?OgSpzkL@
1956,93ca8e96,740,3,,%#8\<)C:VF
1957,93d58755,-1000,1,,fsG$YSQ_'
1958,93ec3cb0,-500,3,,l=*==m;DZu=l[W
1959,940616e9,-500,1,,vU#r8k'm]/
1960,94222e49,170,2,,vT.3xS)?[JFn/
1961,94301070,-500,1,,"Ftu16""6%V,o"
1962,945d9535,1000,1,,"g<!|)""=k"
1963,947dad95,270,1,,BF?UYB`GR*59
1964,94932f12,-500,1,,#%*w8$;Fd94
1965,94a0dfd5,-500,1,,8h6+fll|N-
1966,94b556bc,1000,3,,^$s=7y;tCC
1967,94c847e8,1000,1,,Z&W~:L$*-hfm*p
1968,94cba32d,1000,2,,"H|u,8CEj}wv"
1969,94cbc288,-500,1,,uAjlhQCQxps1
1970,94d583c5,470,4,,%'5eF+d0Stne
1971,94e2d0ae,-500,4,,jC;Xl&bgk
1972,94f8249b,-500,3,,B<`BwLS)*
1973,9534e311,-500,0,,q1_}a5r^7
1974,953f626b,-500,3,,[]j7]p;\AJjU
1975,958d9c84,-500,1,,=~UGCJU#s\hbVE
1976,95989291,-20,1,,0jb3O\7k#LeEE
1977,959a58d8,-500,1,,"CU?""r;b/j,MeEp"
1978,95b26cf8,500,1,,Ki72r2ki
1979,95c4ba2b,-500,1,,t)6^b>OL.
1980,95d0a8a0,-500,1,,0:C@e'>!}
1981,95db16fb,395,1,,wC}Q:t:A
1982,95f9f8c4,-50,4,,"U}O!,Q4sq\"
1983,95fbc8f5,520,3,,vAycM$I'Ev{
1984,962cf4cb,130,1,,s~kIBS21U>9v[I
1985,964b2a5a,-500,1,,^*D4lPe7Cz~|o
1986,966dd5f6,-500,1,,M\1YDo7=ZqHj&
1987,966e8ac9,180,4,,;[H!;V\N3P|%W
1988,96764982,-60,4,,Marn4Z<5@bOBg
1989,969dc5a8,-500,1,,DMP):?R%
1990,96a125b0,-500,4,,3'q^Qh|-;
1991,96a51718,1000,1,,CVUEFZ9/0?
1992,96ba0ad6,1000,3,,KC%i4jS3szLMa
1993,96ceac87,1000,1,,?%KUYg[qf
1994,96d1d2ee,315,1,,u5mj`L>s]HwfS1
1995,96d9343d,25,1,,Ol{U4H~vije{
1996,96df120b,-500,1,,txG>)OV%T]2dS
1997,96fed3fc,58,4,,t?mF6D(<*OK*
1998,970f2e93,-500,1,,Y!Z@1=/6@IA
1999,971f1fcd,360,3,,J~|a}r71=pj
2000,97280816,500,1,,.D.m4WF=aV
2001,9729a6b5,-500,4,,]j]04nqX#
2002,9736d401,-500,1,,u/W+\8QIXN
2003,9753db94,-500,1,,!olK$.^KOS/Fj:
2004,97693fee,1360,2,,E.:@H]6y
2005,976b795f,-500,4,,;RnGIg`8^)v96
2006,9775bfd3,315,1,,a]me3o|rp])Vv
2007,978814f6,2000,1,,a9.{7Vio7SP=v}
2008,979538da,-500,1,,:KgExptl^L294
2009,97bbea82,-60,1,,NN$\z.|*
2010,97c40bf5,843,1,,3o?/Wzq:
2011,97fd585d,-500,4,,/:G}aQ9jcA
2012,980565f4,1000,1,,x'OLnX#V?;9m_d
2013,9808eef2,-500,1,,<pIwJc1S`AB#u
2014,980e02c6,1000,1,,|4a`W'}@f9
2015,980e2856,170,1,,dUk:yJB*
2016,98153f94,-500,1,,UgO?i9^/G%zq-
2017,98235733,1000,1,,"x/sirUi^"""
2018,9828fbe3,-500,1,,T$h_pjpBzK+QK
2019,982c0bb1,-500,3,,"u2+ANj,Y."
2020,985089cd,1000,1,,|KN.y(nOKID
2021,9856b356,-500,1,,ln5|%'zR
2022,985cb98b,525,1,,"$PhmG""[gxb"
2023,986decfd,1000,1,,=Hf>c2VYaWJr/M
2024,986eefa9,20,1,,^^NkXL[M=AmK
2025,988b9036,700,1,,";,a2CFl][f"
2026,98a56322,-500,1,,cx{<8$wj)lk5
2027,98a9397b,-500,1,,mZlU58K/R=
2028,98a9de6f,1000,1,,"mIjV^%""3"
2029,98dbc2a4,1000,2,,ff0\:m[P[\7K
2030,9903d171,-20,3,,"jx7[{]""]^8MF+"
2031,9910fb1f,-500,1,,VP8r6@alF-[`5=
2032,9929e6a3,1000,1,,R]0B*x'%7
2033,992cfa62,50,3,,"c,h^z6Mx"
2034,998f5f4f,-500,1,,|!ew>)*FRm_l
2035,9991546d,-500,1,,7JYc&KsgokG
2036,99abb58d,-500,3,,hXMnS{3+(
2037,99d4debd,1000,1,,+H=]#g_ph?xa4|
2038,99e5458f,-500,1,,\j]}#@HXCmp7}
2039,9a03f424,-500,1,,"d""`B1rjL]|"
2040,9a240faa,-500,4,,&c_%m*=C2zQ
2041,9a509214,-500,2,,m.L<6+uz~F$0
2042,9a56ba55,-500,1,,Fl+^H/F^Nx
2043,9a65ff8d,-500,1,,dk8e18Qq_1
2044,9a75984c,1000,1,,i|JILW)zIYC
2045,9a79922b,-500,1,,ITTcCD;>{>{j
2046,9a91d604,-500,1,,"47#i,%%Y?\i%"
2047,9aadfdcf,1000,1,,p\zr_btuW
2048,9acb8be8,5,1,,4~.u`|nR*K&Ww
2049,9aeebfd7,1450,2,,%]j9W_Pef9BbQ
2050,9af479bb,-500,4,,"u(Zlo^""vos9IbS"
2051,9b04c7a6,255,1,,7}9<tdz3JB
2052,9b0eb39c,-500,2,,'51q:9}B
2053,9b186ab3,182,1,,~gbKD%Uh
2054,9b2135a8,-500,4,,B9?!%sYxG
2055,9b306739,500,1,,2-}Yr=Fj
2056,9b39cd9f,740,1,,"01.B/3,4"
2057,9b426de4,-500,1,,m<Wi&~(]d!
2058,9b4bef61,-500,1,,"Js!""hqgj+be""{~"
2059,9b583ff4,-500,1,,"d^r*,^#]"
2060,9b8e6514,-90,1,,)Xly$#xrm
2061,9ba65b97,-1000,1,,&D\SUb=bg?9
2062,9bc67429,-500,1,,wOr!v9/k0]
2063,9bd87401,500,1,,/PTA0J'rw
2064,9be08c55,-10,1,,PU66jR<QT{@ORt
2065,9bfcb8d9,-500,1,,X7V$pQOk'
2066,9c109d43,500,1,,d(Z%c:b5%E
2067,9c193532,-1500,1,,yo(iqlOzimzamH
2068,9c34b49b,210,1,,P;HnmOv~B
2069,9c760e4f,-500,1,,xV/IMW%in\
